Event.Id,Investigation.Type,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Abbreviation,Sum_Total_Injuries,Safety_Score,US_State
20050323X00348,Accident,2005-03-03,"JACKSONVILLE, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,FL,0.0,0.0,Florida
20050411X00437,Accident,2005-03-06,"OPA LOCKA, FL",United States,Non-Fatal,Substantial,Airplane,Piper,PA-44-180,2.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,FL,0.0,0.0,Florida
20050401X00396,Accident,2005-03-13,"ORANGE SPRINGS, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,180A,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,FL,0.0,0.0,Florida
20050419X00477,Accident,2005-03-25,"WEST PALM BEACH, FL",United States,Non-Fatal,Substantial,Airplane,Piper,PA-23-250,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,FL,0.0,0.0,Florida
20050510X00582,Accident,2005-04-09,"DAYTONA BEACH, FL",United States,Non-Fatal,Substantial,Airplane,"Aerostar, s.a",Yak-52TW,1.0,Reciprocating,Personal,0.0,0.0,2.0,1.0,VMC,FL,2.0,2.0,Florida
20050513X00607,Accident,2005-04-13,"OCALA, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,337 B,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,FL,0.0,0.0,Florida
20050512X00598,Accident,2005-04-13,"KISSIMMEE, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,FL,0.0,0.0,Florida
20050509X00575,Accident,2005-04-14,"LAKELAND, FL",United States,Non-Fatal,Substantial,Airplane,North american,AT-6C,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,FL,0.0,0.0,Florida
20050510X00581,Accident,2005-04-18,"LAKELAND, FL",United States,Non-Fatal,Substantial,Airplane,Aeronca,7AC,1.0,Reciprocating,Personal,0.0,0.0,2.0,1.0,VMC,FL,2.0,2.0,Florida
20050513X00610,Accident,2005-04-25,"PENSACOLA, FL",United States,Non-Fatal,Substantial,Airplane,Bellanca,8GCBC,1.0,Reciprocating,Other Work Use,0.0,0.0,0.0,1.0,VMC,FL,0.0,0.0,Florida
20050513X00608,Accident,2005-04-28,"BROOKSVILLE, FL",United States,Non-Fatal,Substantial,Airplane,Piper,PA32-301,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,FL,0.0,0.0,Florida
20050630X00900,Accident,2005-05-02,"CLEARWATER, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,172SP,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,FL,0.0,0.0,Florida
20050602X00715,Accident,2005-05-07,"Fort Pierce, FL",United States,Non-Fatal,Destroyed,Airplane,Piper,PA-28-140,1.0,Reciprocating,Personal,0.0,0.0,2.0,1.0,VMC,FL,2.0,2.0,Florida
20050630X00902,Accident,2005-05-20,"DAYTONA BEACH, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,172R,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,FL,0.0,0.0,Florida
20050630X00903,Accident,2005-05-28,"FORT MYERS, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,172R,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,FL,0.0,0.0,Florida
20050630X00904,Accident,2005-05-28,"CEDAR KEY, FL",United States,Non-Fatal,Substantial,Airplane,Beech,F33A,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,FL,0.0,0.0,Florida
20050630X00901,Accident,2005-06-07,"VENICE, FL",United States,Non-Fatal,Substantial,Airplane,Herbert o. kellerman,173 RG,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,FL,0.0,0.0,Florida
20050713X01004,Accident,2005-06-16,"PANAMA CITY, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,150M,1.0,Reciprocating,Other Work Use,0.0,0.0,1.0,1.0,VMC,FL,1.0,1.0,Florida
20050708X00962,Accident,2005-06-19,"DAYTONA BEACH, FL",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28R-200,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,FL,0.0,0.0,Florida
20050711X00979,Accident,2005-06-19,"PANAMA CITY, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,172 K,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,FL,0.0,0.0,Florida
20050721X01072,Accident,2005-06-19,"NAPLES, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,FL,0.0,0.0,Florida
20050713X01000,Accident,2005-06-23,"DUNNELLON, FL",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-140,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,FL,0.0,0.0,Florida
20050818X01276,Accident,2005-06-29,"WILLISTON, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,152,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,FL,0.0,0.0,Florida
20050812X01237,Accident,2005-07-02,"ST. AUGUSTINE, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,FL,0.0,0.0,Florida
20050830X01334,Accident,2005-07-22,"KISSIMMEE, FL",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-161,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,FL,0.0,0.0,Florida
20050812X01234,Accident,2005-08-02,"DAYTONA BEACH, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,172R,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,FL,0.0,0.0,Florida
20050916X01477,Accident,2005-08-22,"SANFORD, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,1.0,1.0,VMC,FL,1.0,1.0,Florida
20050913X01440,Accident,2005-08-28,"Destin, FL",United States,Non-Fatal,Destroyed,Airplane,Bellanca,8GCBC,1.0,Reciprocating,Banner Tow,0.0,0.0,0.0,1.0,VMC,FL,0.0,0.0,Florida
20051004X01572,Accident,2005-09-13,"KENDALL-TAMIAMI, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,172-S,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,FL,0.0,0.0,Florida
20051013X01637,Accident,2005-09-25,"OPA LOCKA, FL",United States,Non-Fatal,Substantial,Airplane,Piper,PA-25-235,1.0,Reciprocating,Banner Tow,0.0,0.0,0.0,1.0,VMC,FL,0.0,0.0,Florida
20051013X01630,Accident,2005-09-25,"Bell, FL",United States,Non-Fatal,Destroyed,Airplane,Vans aircraft,RV-3,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,FL,1.0,1.0,Florida
20051108X01802,Accident,2005-10-02,"PUNTA GORDA, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,172N,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,FL,0.0,0.0,Florida
20051108X01801,Accident,2005-10-16,"PUNTA GORDA, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,182J,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,FL,0.0,0.0,Florida
20051103X01779,Accident,2005-10-18,"BUNNELL, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,172R,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,FL,0.0,0.0,Florida
20051107X01797,Accident,2005-10-19,"VERO BEACH, FL",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-161,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,FL,0.0,0.0,Florida
20051104X01788,Accident,2005-10-28,"TITUSVILLE, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,FL,0.0,0.0,Florida
